"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"OXLCN","OXLCN","OXLC","","Term","8.000000","05/16/2025","6/30/2024","6/30/2029","0.150000","7.13%","24.600000","22.920000","437.24","Cef","","85.000000","","","","","","23.970000","1.050000","-0.630000","24.080000","24.090000","-0.450000","-0.490000","23.400000","24.500000","22.110000","24.500000","23.960000","4.720000","3.910000","5.780000","5.210000","5.110000","2.980000","8.530000","2.063773","8.000000","9.390000","3.350000","0.583893","-0.446659","0.207161","-0.183391","-0.094050","-0.076321","-0.497338","0.408955","107.189738","2430.363801","82.926849","146.271930","41.332606","36.872395","254.608890","281.124450","56.626132","69.517305","66.882533","89.473215","60.642421","53.941660","9.943930","14.357746"
"OXLCO","OXLCO","OXLC","","","8.000000","05/16/2025","8/31/2024","8/31/2029","0.130000","6.00%","23.370000","21.490000","437.24","Cef","","85.000000","","","","","","22.620000","1.130000","-0.750000","22.860000","22.730000","-1.050000","-0.490000","22.280000","23.470000","20.700000","23.470000","22.610000","4.720000","3.910000","5.780000","5.210000","5.110000","2.980000","8.530000","2.063773","8.000000","9.390000","3.350000","0.583893","-0.446659","0.207161","-0.183391","-0.094050","-0.076321","-0.497338","0.408955","107.189738","2430.363801","82.926849","146.271930","41.332606","36.872395","254.608890","281.124450","56.626132","69.517305","66.882533","89.473215","60.642421","53.941660","9.943930","14.357746"
"OXLCP","OXLCP","OXLC","","","8.000000","05/16/2025","2/28/2023","2/28/2027","0.130000","6.25%","24.000000","22.740000","437.24","Cef","","85.000000","","","","","","24.260000","1.520000","0.260000","24.190000","23.930000","0.310000","1.380000","23.700000","24.460000","22.350000","24.460000","24.250000","4.720000","3.910000","5.780000","5.210000","5.110000","2.980000","8.530000","2.063773","8.000000","9.390000","3.350000","0.583893","-0.446659","0.207161","-0.183391","-0.094050","-0.076321","-0.497338","0.408955","107.189738","2430.363801","82.926849","146.271930","41.332606","36.872395","254.608890","281.124450","56.626132","69.517305","66.882533","89.473215","60.642421","53.941660","9.943930","14.357746"
"OXLCZ","OXLCZ","OXLC","","BB","8.000000","06/13/2025","1/31/2024","1/31/2027","0.310000","5.00%","23.690000","22.310000","437.24","Cef","","23.000000","","","","","","23.860000","1.550000","0.170000","23.870000","23.610000","-0.030000","1.060000","23.330000","24.370000","21.930000","24.370000","23.630000","4.720000","3.910000","5.780000","5.210000","5.110000","2.980000","8.530000","2.063773","8.000000","9.390000","3.350000","0.583893","-0.446659","0.207161","-0.183391","-0.094050","-0.076321","-0.497338","0.408955","107.189738","2430.363801","82.926849","146.271930","41.332606","36.872395","254.608890","281.124450","56.626132","69.517305","66.882533","89.473215","60.642421","53.941660","9.943930","14.357746"
"OXSQG","OXSQG","OXSQ","","BB","8.000000","06/20/2025","5/31/2024","7/31/2028","0.340000","5.50%","23.550000","21.500000","71.37","Cef","","30.000000","","","","","","23.110000","1.610000","-0.440000","23.240000","23.020000","-0.560000","0.400000","22.640000","23.490000","21.300000","23.490000","22.880000","2.440000","2.280000","3.158000","2.640000","2.840000","2.280000","5.220000","0.174143","8.000000","6.190000","2.320000","0.070175","-0.532567","0.070175","-0.227359","-0.075758","-0.140845","-0.605816","0.051724","1.742708","2048.189427","1.742708","155.585970","42.671948","32.550263","192.918442","203.508662","1.904379","58.742968","2.384522","95.106853","62.575075","47.735911","7.776861","10.669800"
"OXSQZ","OXSQZ","OXSQ","","BB","8.000000","06/20/2025","4/30/2022","4/30/2026","0.390000","6.25%","24.700000","23.480000","71.37","Cef","","30.000000","","","","","","24.900000","1.420000","0.200000","24.710000","24.550000","0.770000","1.440000","24.300000","25.000000","23.250000","25.000000","24.640000","2.440000","2.280000","3.158000","2.640000","2.840000","2.280000","5.220000","0.174143","8.000000","6.190000","2.320000","0.070175","-0.532567","0.070175","-0.227359","-0.075758","-0.140845","-0.605816","0.051724","1.742708","2048.189427","1.742708","155.585970","42.671948","32.550263","192.918442","203.508662","1.904379","58.742968","2.384522","95.106853","62.575075","47.735911","7.776861","10.669800"
"PBI PRB","PBI-B","PBI","","BB","8.000000","05/23/2025","3/7/2018","3/7/2043","0.420000","6.70%","23.440000","16.070000","183.19","Integratedfreight&logistics","","2.000000","","","","","","20.190000","4.120000","-3.250000","19.950000","19.620000","1.230000","2.930000","17.310000","22.230000","14.170000","22.230000","19.780000","9.250000","4.620000","11.010000","7.690000","10.750000","2.270000","15.500000","1.694507","8.000000","3.960000","2.180000","3.074890","-0.403226","1.002165","-0.159855","0.202861","-0.139535","1.335859","3.243119","147.954431","2623.581642","120.302026","151.280389","63.072064","32.638026","1037.702813","896.904778","77.780976","74.964541","96.575827","92.502603","92.012181","47.861921","37.452542","43.616807"
"PDPA","PDPA","-","","","8.000000","05/16/2025","12/31/2026","12/31/2029","0.170000","8.00%","","","-","-","","85.000000","","","","","","24.950000","","","","","","","24.300000","25.840000","24.300000","25.840000","24.940000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMT PRA","PMT-A","PMT","","","8.000000","05/28/2025","3/15/2024","NONE","0.510000","8.13%","24.770000","20.800000","87.13","Reit","","7.000000","","","","","","24.720000","3.920000","-0.050000","24.210000","24.270000","2.110000","1.850000","22.680000","26.000000","20.110000","26.000000","24.250000","12.960000","11.760000","15.070000","13.340000","13.790000","10.200000","21.530000","1.129205","8.000000","23.470000","7.360000","0.270588","-0.398049","0.102041","-0.140013","-0.028486","-0.060189","-0.447806","0.760870","89.020024","2646.610335","2.911193","155.502580","46.133136","37.953019","282.777158","357.585066","47.196956","75.613771","3.312843","95.056414","67.569524","55.493228","10.933428","17.990805"
"PMT PRB","PMT-B","PMT","","","8.000000","05/28/2025","6/15/2024","NONE","0.500000","8.00%","25.000000","20.270000","87.13","Reit","","7.000000","","","","","","24.860000","4.590000","-0.140000","24.160000","24.110000","2.900000","3.120000","22.760000","25.210000","19.800000","25.210000","24.400000","12.960000","11.760000","15.070000","13.340000","13.790000","10.200000","21.530000","1.129205","8.000000","23.470000","7.360000","0.270588","-0.398049","0.102041","-0.140013","-0.028486","-0.060189","-0.447806","0.760870","89.020024","2646.610335","2.911193","155.502580","46.133136","37.953019","282.777158","357.585066","47.196956","75.613771","3.312843","95.056414","67.569524","55.493228","10.933428","17.990805"
"PMT PRC","PMT-C","PMT","","","8.000000","05/28/2025","8/24/2026","NONE","0.420000","6.75%","21.210000","16.380000","87.13","Reit","","7.000000","","","","","","19.400000","3.020000","-1.810000","19.390000","19.760000","0.040000","-1.800000","17.510000","21.660000","16.040000","21.660000","19.010000","12.960000","11.760000","15.070000","13.340000","13.790000","10.200000","21.530000","1.129205","8.000000","23.470000","7.360000","0.270588","-0.398049","0.102041","-0.140013","-0.028486","-0.060189","-0.447806","0.760870","89.020024","2646.610335","2.911193","155.502580","46.133136","37.953019","282.777158","357.585066","47.196956","75.613771","3.312843","95.056414","67.569524","55.493228","10.933428","17.990805"
"PMTU","PMTU","PMT","","BB","8.000000","06/13/2025","9/30/2025","9/30/2028","0.530000","8.50%","","24.250000","87.13","Reit","","23.000000","","","","","","25.340000","1.090000","","25.420000","25.570000","-0.310000","-0.900000","24.460000","26.290000","23.750000","26.490000","24.950000","12.960000","11.760000","15.070000","13.340000","13.790000","10.200000","21.530000","1.129205","8.000000","23.470000","7.360000","0.270588","-0.398049","0.102041","-0.140013","-0.028486","-0.060189","-0.447806","0.760870","89.020024","2646.610335","2.911193","155.502580","46.133136","37.953019","282.777158","357.585066","47.196956","75.613771","3.312843","95.056414","67.569524","55.493228","10.933428","17.990805"
"PMTV","PMTV","PMT","","","8.000000","16-May","2/15/2027","2/15/2030","0.560000","9.00%","","","87.13","Reit","","","","","","","","25.080000","","","","","","","24.500000","25.790000","24.500000","25.790000","","12.960000","11.760000","15.070000","13.340000","13.790000","10.200000","21.530000","1.129205","8.000000","23.470000","7.360000","0.270588","-0.398049","0.102041","-0.140013","-0.028486","-0.060189","-0.447806","0.760870","89.020024","2646.610335","2.911193","155.502580","46.133136","37.953019","282.777158","357.585066","47.196956","75.613771","3.312843","95.056414","67.569524","55.493228","10.933428","17.990805"
"PNFPP","PNFPP","PNFP","","","8.000000","06/20/2025","9/1/2025","NONE","0.420000","6.75%","26.080000","21.000000","77.52","Regionalbank","","30.000000","","","","","","24.080000","3.080000","-2.000000","24.630000","24.320000","-2.240000","-0.970000","23.760000","25.290000","20.500000","25.290000","23.800000","110.670000","73.620000","131.910000","122.460000","120.910000","32.800000","131.910000","8.579138","8.000000","60.710000","33.810000","2.374085","-0.161019","0.503260","-0.161019","-0.096276","-0.084691","0.822929","2.273292","141.541916","3256.943629","103.623619","151.032651","41.169589","36.311723","804.344484","686.189876","74.453200","92.820410","83.325406","92.352758","60.407190","53.136642","29.255104","33.604600"
"PRIF PRD","PRIF-D","-","","","8.000000","06/20/2025","3/31/2022","6/30/2029","0.440000","7.00%","24.790000","22.450000","-","-","","30.000000","","","","","","24.240000","1.790000","-0.550000","24.120000","23.830000","0.510000","1.710000","23.390000","24.780000","20.300000","24.780000","23.950000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRF","PRIF-F","-","","","8.000000","06/20/2025","2/25/2023","6/30/2027","0.410000","6.63%","24.600000","23.370000","-","-","","30.000000","","","","","","25.190000","1.820000","0.590000","24.550000","24.170000","2.590000","4.220000","23.780000","25.220000","22.220000","25.220000","24.920000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRH","PRIF-H","-","","","8.000000","06/20/2025","5/6/2023","12/31/2026","0.380000","6.00%","","","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRI","PRIF-I","-","","","8.000000","06/20/2025","6/17/2024","6/30/2028","0.380000","6.13%","23.730000","22.130000","-","-","","30.000000","","","","","","23.660000","1.530000","-0.070000","23.490000","23.210000","0.730000","1.950000","22.820000","24.980000","21.480000","24.980000","23.410000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRJ","PRIF-J","-","","","8.000000","06/20/2025","8/10/2024","12/31/2028","0.380000","6.00%","23.060000","22.360000","-","-","","30.000000","","","","","","23.120000","0.760000","0.060000","23.030000","22.930000","0.390000","0.810000","22.330000","23.750000","21.150000","23.750000","22.870000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRK","PRIF-K","-","","","8.000000","06/20/2025","9/30/2026","NONE","0.440000","7.00%","23.930000","19.450000","-","-","","30.000000","","","","","","22.230000","2.780000","-1.700000","22.190000","21.730000","0.190000","2.280000","20.200000","23.290000","18.960000","23.290000","21.940000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRIF PRL","PRIF-L","-","","","9.500000","05/30/2025","2/28/2025","3/31/2029","0.400000","6.38%","24.300000","21.960000","-","-","","9.000000","","","","","","23.520000","1.560000","-0.780000","23.460000","23.290000","0.250000","1.010000","22.700000","24.270000","21.440000","24.270000","23.160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVCC","QVCC","QVCGA","","BB","9.500000","05/30/2025","11/26/2024","11/26/2068","0.390000","6.25%","21.680000","8.350000","403.43","Internetretail","","9.000000","","","","","","8.550000","0.200000","-13.130000","10.570000","11.990000","-19.100000","-28.660000","7.420000","14.190000","7.420000","15.100000","8.200000","0.102700","0.095100","0.794700","","","0.095100","14.620000","0.041432","9.500000","","","0.079916","-0.992975","0.079916","-0.870769","","","","","2.099884","0.000000","2.099884","0.000000","","","","","2.089735","1.000000","2.668286","1.000000","","","",""
"QVCD","QVCD","QVCGA","","BB","8.000000","06/27/2025","9/13/2023","9/13/2067","0.400000","6.38%","22.050000","8.310000","403.43","Internetretail","","37.000000","","","","","","8.600000","0.290000","-13.450000","10.670000","12.080000","-19.370000","-28.820000","7.230000","14.120000","7.230000","15.200000","8.360000","0.102700","0.095100","0.794700","","","0.095100","14.620000","0.041432","9.500000","","","0.079916","-0.992975","0.079916","-0.870769","","","","","2.099884","0.000000","2.099884","0.000000","","","","","2.089735","1.000000","2.668286","1.000000","","","",""
"RC PRE","RC-E","RC","","","8.000000","01/09/2025","6/10/2026","NONE","0.410000","6.50%","20.710000","17.390000","172.29","Reit","","48.000000","","","","","","15.350000","-2.040000","-5.360000","16.810000","18.140000","-8.680000","-15.380000","14.870000","19.730000","14.870000","19.730000","15.160000","4.450000","3.920000","9.540000","7.250000","6.850000","3.920000","16.780000","0.766691","8.000000","16.310000","6.120000","0.135204","-0.734803","0.135204","-0.533543","-0.386207","-0.350365","-0.727161","-0.272876","4.127270","1148.513635","4.127270","81.546189","24.926516","23.144537","123.910563","166.228322","3.141848","33.379127","4.278974","50.323568","36.968643","34.231098","5.352744","8.898409"
"RCB","RCB","RC","","BB","8.000000","06/24/2025","7/30/2022","7/30/2026","0.390000","6.20%","24.250000","23.450000","172.29","Reit","","34.000000","","","","","","23.900000","0.450000","-0.350000","24.210000","24.220000","-1.290000","-1.330000","23.500000","24.850000","22.900000","24.850000","23.660000","4.450000","3.920000","9.540000","7.250000","6.850000","3.920000","16.780000","0.766691","8.000000","16.310000","6.120000","0.135204","-0.734803","0.135204","-0.533543","-0.386207","-0.350365","-0.727161","-0.272876","4.127270","1148.513635","4.127270","81.546189","24.926516","23.144537","123.910563","166.228322","3.141848","33.379127","4.278974","50.323568","36.968643","34.231098","5.352744","8.898409"
"RCC","RCC","RC","","BB","8.000000","05/30/2025","2/15/2023","2/15/2026","0.360000","5.75%","23.910000","23.740000","172.29","Reit","","9.000000","","","","","","24.500000","0.760000","0.590000","24.560000","24.390000","-0.230000","0.430000","24.170000","26.870000","22.900000","26.870000","24.180000","4.450000","3.920000","9.540000","7.250000","6.850000","3.920000","16.780000","0.766691","8.000000","16.310000","6.120000","0.135204","-0.734803","0.135204","-0.533543","-0.386207","-0.350365","-0.727161","-0.272876","4.127270","1148.513635","4.127270","81.546189","24.926516","23.144537","123.910563","166.228322","3.141848","33.379127","4.278974","50.323568","36.968643","34.231098","5.352744","8.898409"
"RCD","RCD","RC","","","10.500000","07/09/2025","12/15/2026","12/15/2029","0.560000","9.00%","","","172.29","Reit","","49.000000","","","","","","23.340000","","","","","","","22.970000","25.550000","22.970000","25.550000","23.080000","4.450000","3.920000","9.540000","7.250000","6.850000","3.920000","16.780000","0.766691","8.000000","16.310000","6.120000","0.135204","-0.734803","0.135204","-0.533543","-0.386207","-0.350365","-0.727161","-0.272876","4.127270","1148.513635","4.127270","81.546189","24.926516","23.144537","123.910563","166.228322","3.141848","33.379127","4.278974","50.323568","36.968643","34.231098","5.352744","8.898409"
