"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"NEWTZ","NEWTZ","NEWT","","","8.000000","07/11/2025","2/1/2022","2/1/2026","0.340000","5.50%","24.460000","23.610000","27.29","Regionalbank","","51.000000","","","","","","24.630000","1.020000","0.170000","24.750000","24.530000","-0.490000","0.400000","24.280000","25.250000","23.100000","26.020000","24.480000","11.270000","9.120000","15.490000","14.080000","12.950000","9.120000","38.780000","0.307558","8.000000","21.740000","10.640000","0.235746","-0.709386","0.235746","-0.272434","-0.199574","-0.129730","-0.481601","0.059211","28.859649","26.155235","28.859649","65.480955","-3.097951","-1.650680","263.558277","205.135234","45.555863","36.566855","69.210987","88.514100","49.493410","48.804953","10.258305","10.747087","-0.272434","-0.709386","0.235746","0.235746","0.235746","10.995440","0.235746","24.541547","45.818095","-0.129730","-0.199574","-0.329304","36.537790","33.029412","40.099220","37.308723","49.083563","36.645527","46.844343","56.182755","54.920523","<1B USD"
"NLY PRF","NLY-F","NLY","FF","","8.000000","06/02/2025","9/30/2022","NONE","0.600000","6.95%","","","26.45","Reit","","12.000000","","","","","","25.770000","","","25.610000","25.590000","0.640000","0.710000","21.750000","26.340000","21.750000","26.340000","25.250000","19.770000","16.590000","22.110000","19.780000","21.550000","14.520000","38.560000","0.522916","8.000000","","","0.361570","-0.487293","0.191682","-0.105834","-0.000506","-0.082599","","","38.925620","46.143672","25.334539","80.474898","2.349152","-0.386154","","","50.702855","64.421156","65.497529","99.455609","70.525739","53.337891","","","-0.105834","-0.487293","0.191682","0.361570","0.361570","11.583210","0.191682","21.534640","63.309285","-0.082599","-0.000506","-0.083104","37.614580","33.029412","47.865468","0.000000","1.000000","0.000000","1.000000","74.429457","58.911973","<1B USD"
"NLY PRG","NLY-G","NLY","FF","","8.000000","06/02/2025","3/31/2023","NONE","0.550000","6.50%","","","26.45","Reit","","12.000000","","","","","","24.910000","","","25.010000","25.240000","-0.390000","-1.290000","23.010000","25.750000","22.390000","25.780000","24.430000","19.770000","16.590000","22.110000","19.780000","21.550000","14.520000","38.560000","0.522916","8.000000","","","0.361570","-0.487293","0.191682","-0.105834","-0.000506","-0.082599","","","38.925620","46.143672","25.334539","80.474898","2.349152","-0.386154","","","50.702855","64.421156","65.497529","99.455609","70.525739","53.337891","","","-0.105834","-0.487293","0.191682","0.361570","0.361570","11.583210","0.191682","21.534640","63.309285","-0.082599","-0.000506","-0.083104","37.614580","33.029412","47.865468","0.000000","1.000000","0.000000","1.000000","74.429457","58.911973","<1B USD"
"NLY PRI","NLY-I","NLY","FF","","9.500000","06/02/2025","6/30/2024","NONE","0.600000","6.75%","","","26.45","Reit","","12.000000","","","","","","25.650000","","","25.550000","25.550000","0.410000","0.390000","24.150000","26.050000","21.170000","26.050000","25.130000","19.770000","16.590000","22.110000","19.780000","21.550000","14.520000","38.560000","0.522916","8.000000","","","0.361570","-0.487293","0.191682","-0.105834","-0.000506","-0.082599","","","38.925620","46.143672","25.334539","80.474898","2.349152","-0.386154","","","50.702855","64.421156","65.497529","99.455609","70.525739","53.337891","","","-0.105834","-0.487293","0.191682","0.361570","0.361570","11.583210","0.191682","21.534640","63.309285","-0.082599","-0.000506","-0.083104","37.614580","33.029412","47.865468","0.000000","1.000000","0.000000","1.000000","74.429457","58.911973","<1B USD"
"NMFCZ","NMFCZ","NMFC","","BB","8.000000","08/01/2025","6/17/2027","NONE","0.520000","8.25%","","","107.59","Assetmanagement","","72.000000","","","","","","25.170000","","","25.440000","25.530000","-1.070000","-1.420000","25.090000","26.200000","24.950000","26.740000","25.070000","10.840000","8.840000","12.650000","11.530000","12.020000","8.590000","14.110000","1.166276","8.000000","","","0.261932","-0.231751","0.226244","-0.143083","-0.059844","-0.098170","","","30.954598","69.142452","28.099548","77.122530","0.725479","-0.803926","","","46.808234","96.470432","68.466906","94.661305","64.256418","51.840306","","","-0.143083","-0.231751","0.226244","0.261932","0.261932","11.117768","0.226244","23.893183","73.132491","-0.098170","-0.059844","-0.158014","40.415690","33.029412","54.145321","0.000000","1.000000","0.000000","1.000000","68.990476","57.593284","<1B USD"
"NREF PRA","NREF-A","NREF","","","8.000000","07/11/2025","7/24/2025","NONE","0.530000","8.50%","24.000000","18.800000","17.64","Reit","","51.000000","","","","","","21.800000","3.000000","-2.200000","22.990000","22.730000","-5.170000","-4.090000","21.470000","24.790000","18.000000","24.790000","21.570000","15.100000","12.140000","18.090000","17.030000","15.710000","12.140000","25.980000","0.266364","8.000000","18.850000","9.800000","0.243822","-0.418784","0.243822","-0.165285","-0.113329","-0.038829","-0.198939","0.540816","29.505766","52.309469","29.505766","75.124378","-0.738045","0.788189","339.444060","309.773982","45.955164","73.013322","69.822281","91.803700","58.605466","57.547551","12.924029","15.719041","-0.165285","-0.418784","0.243822","0.243822","0.243822","11.033168","0.243822","25.092683","63.716923","-0.038829","-0.113329","-0.152158","36.331820","33.029412","47.536400","35.981970","47.373642","35.899545","45.911104","64.087965","62.618762","<1B USD"
"NYMTG","NYMTG","NYMT","","","8.000000","03/14/2025","4/1/2027","4/1/2030","0.570000","9.13%","","","90.30","Reit","","22.000000","","","","","","24.370000","","","","","","","22.700000","25.690000","22.700000","25.690000","23.940000","7.020000","5.010000","7.270000","5.890000","5.990000","2.400000","19.740000","0.633906","8.000000","","","1.925000","-0.644377","0.401198","-0.034388","0.191851","0.171953","","","90.000000","32.006079","42.095808","86.905089","7.612591","6.443464","","","71.761354","44.720127","79.040141","16.707033","90.848904","77.819971","","","-0.034388","-0.644377","0.401198","1.925000","1.925000","18.886526","0.401198","35.831947","59.455584","0.171953","0.191851","0.363804","38.169530","33.029412","46.463344","0.000000","1.000000","0.000000","1.000000","92.060921","80.469515","<1B USD"
"NYMTI","NYMTI","NYMT","","BB","8.000000","06/12/2025","7/1/2026","7/1/2029","0.570000","9.13%","","","90.30","Reit","","22.000000","","","","","","24.710000","","","","","","","23.090000","26.000000","23.090000","26.000000","24.280000","7.020000","5.010000","7.270000","5.890000","5.990000","2.400000","19.740000","0.633906","8.000000","","","1.925000","-0.644377","0.401198","-0.034388","0.191851","0.171953","","","90.000000","32.006079","42.095808","86.905089","7.612591","6.443464","","","71.761354","44.720127","79.040141","16.707033","90.848904","77.819971","","","-0.034388","-0.644377","0.401198","1.925000","1.925000","18.886526","0.401198","35.831947","59.455584","0.171953","0.191851","0.363804","38.169530","33.029412","47.392611","0.000000","1.000000","0.000000","1.000000","92.060921","80.469515","<1B USD"
"NYMTL","NYMTL","NYMT","NFF","","8.000000","07/01/2025","10/15/2026","NONE","0.430000","6.88%","","","90.30","Reit","","41.000000","","","","","","22.150000","","","21.690000","21.310000","2.120000","3.940000","19.360000","23.030000","16.610000","23.030000","21.920000","7.020000","5.010000","7.270000","5.890000","5.990000","2.400000","19.740000","0.633906","8.000000","","","1.925000","-0.644377","0.401198","-0.034388","0.191851","0.171953","","","90.000000","32.006079","42.095808","86.905089","7.612591","6.443464","","","71.761354","44.720127","79.040141","16.707033","90.848904","77.819971","","","-0.034388","-0.644377","0.401198","1.925000","1.925000","18.886526","0.401198","35.831947","59.455584","0.171953","0.191851","0.363804","38.169530","33.029412","46.463344","0.000000","1.000000","0.000000","1.000000","92.060921","80.469515","<1B USD"
"NYMTM","NYMTM","NYMT","FF","","8.000000","07/01/2025","1/15/2025","NONE","0.690000","7.88%","","","90.30","Reit","","41.000000","","","","","","24.640000","","","24.630000","24.330000","0.020000","1.270000","22.500000","25.390000","20.070000","25.390000","24.260000","7.020000","5.010000","7.270000","5.890000","5.990000","2.400000","19.740000","0.633906","8.000000","","","1.925000","-0.644377","0.401198","-0.034388","0.191851","0.171953","","","90.000000","32.006079","42.095808","86.905089","7.612591","6.443464","","","71.761354","44.720127","79.040141","16.707033","90.848904","77.819971","","","-0.034388","-0.644377","0.401198","1.925000","1.925000","18.886526","0.401198","35.831947","59.455584","0.171953","0.191851","0.363804","38.169530","33.029412","46.463344","0.000000","1.000000","0.000000","1.000000","92.060921","80.469515","<1B USD"
"NYMTN","NYMTN","NYMT","NFF","","8.000000","07/01/2025","10/15/2027","NONE","0.500000","8.00%","","","90.30","Reit","","41.000000","","","","","","21.860000","","","22.150000","22.100000","-1.290000","-1.110000","19.210000","23.560000","18.710000","23.560000","21.590000","7.020000","5.010000","7.270000","5.890000","5.990000","2.400000","19.740000","0.633906","8.000000","","","1.925000","-0.644377","0.401198","-0.034388","0.191851","0.171953","","","90.000000","32.006079","42.095808","86.905089","7.612591","6.443464","","","71.761354","44.720127","79.040141","16.707033","90.848904","77.819971","","","-0.034388","-0.644377","0.401198","1.925000","1.925000","18.886526","0.401198","35.831947","59.455584","0.171953","0.191851","0.363804","38.169530","33.029412","46.463344","0.000000","1.000000","0.000000","1.000000","92.060921","80.469515","<1B USD"
"OCCIM","OCCIM","OCCI","","Term","8.000000","05/20/2025","10/31/2026","10/31/2029","0.160000","7.88%","","","20.70","Cef","","89.000000","","","","","","24.730000","","","","","","","24.180000","25.210000","24.180000","25.210000","24.730000","6.730000","5.260000","7.810000","7.070000","7.080000","5.260000","17.630000","0.139311","8.000000","16.470000","7.350000","0.279468","-0.618264","0.279468","-0.138284","-0.048091","-0.049435","-0.591378","-0.084354","32.357414","34.356211","32.357414","77.554417","1.047086","0.503624","201.128937","173.942949","47.583978","47.995085","72.315848","95.278959","65.498206","56.527471","8.065280","9.264972","-0.138284","-0.618264","0.279468","0.279468","0.279468","11.199681","0.279468","27.525129","55.955314","-0.049435","-0.048091","-0.097526","35.696555","33.029412","44.028771","34.833875","45.893974","33.587269","43.018397","70.067795","61.720537","<1B USD"
"OCCIN","OCCIN","OCCI","","","8.000000","05/20/2025","12/31/2023","12/31/2026","0.110000","5.25%","22.990000","22.070000","20.70","Cef","","89.000000","","","","","","24.180000","2.110000","1.190000","23.870000","23.580000","1.280000","2.530000","23.150000","24.560000","21.530000","24.560000","24.180000","6.730000","5.260000","7.810000","7.070000","7.080000","5.260000","17.630000","0.139311","8.000000","16.470000","7.350000","0.279468","-0.618264","0.279468","-0.138284","-0.048091","-0.049435","-0.591378","-0.084354","32.357414","34.356211","32.357414","77.554417","1.047086","0.503624","201.128937","173.942949","47.583978","47.995085","72.315848","95.278959","65.498206","56.527471","8.065280","9.264972","-0.138284","-0.618264","0.279468","0.279468","0.279468","11.199681","0.279468","27.525129","55.955314","-0.049435","-0.048091","-0.097526","35.696555","33.029412","44.028771","34.833875","45.893974","33.587269","43.018397","70.067795","61.720537","<1B USD"
"OCCIO","OCCIO","OCCI","","","8.000000","05/20/2025","4/30/2023","4/30/2026","0.130000","6.13%","24.870000","23.350000","20.70","Cef","","89.000000","","","","","","24.800000","1.450000","-0.070000","24.690000","24.520000","0.450000","1.160000","24.170000","24.990000","22.860000","24.990000","24.800000","6.730000","5.260000","7.810000","7.070000","7.080000","5.260000","17.630000","0.139311","8.000000","16.470000","7.350000","0.279468","-0.618264","0.279468","-0.138284","-0.048091","-0.049435","-0.591378","-0.084354","32.357414","34.356211","32.357414","77.554417","1.047086","0.503624","201.128937","173.942949","47.583978","47.995085","72.315848","95.278959","65.498206","56.527471","8.065280","9.264972","-0.138284","-0.618264","0.279468","0.279468","0.279468","11.199681","0.279468","27.525129","55.955314","-0.049435","-0.048091","-0.097526","35.696555","33.029412","44.028771","34.833875","45.893974","33.587269","43.018397","70.067795","61.720537","<1B USD"
"OCFCP","OCFCP","OCFC","NFF","","8.000000","07/25/2025","6/1/2025","NONE","0.440000","7.00%","","","58.38","Regionalbank","","65.000000","","","","","","25.000000","","","25.190000","25.030000","-0.750000","-0.120000","24.670000","25.900000","21.550000","25.900000","24.880000","17.430000","14.030000","21.870000","20.140000","18.140000","12.000000","25.760000","1.017563","8.000000","23.340000","13.360000","0.452500","-0.323370","0.242338","-0.203018","-0.134558","-0.039140","-0.253213","0.304641","46.200000","60.896739","29.387028","71.728395","-1.318925","0.779839","393.439801","258.459982","53.458665","84.979860","69.711344","98.667071","56.362575","57.517615","14.820798","13.280835","-0.203018","-0.323370","0.242338","0.452500","0.452500","12.007974","0.242338","24.991399","66.312567","-0.039140","-0.134558","-0.173698","40.043908","33.029412","50.074284","38.014062","49.992606","38.918837","49.688303","62.142133","62.592403","<1B USD"
"OFSSH","OFSSH","OFS","","BB","9.000000","07/11/2025","10/31/2023","10/31/2028","0.310000","4.95%","22.990000","21.000000","13.41","Cef","","51.000000","","","","","","22.530000","1.530000","-0.460000","22.580000","22.350000","-0.230000","0.790000","21.880000","22.820000","20.520000","22.820000","22.400000","8.720000","7.750000","10.010000","8.040000","8.460000","3.960000","13.470000","0.116935","9.000000","11.530000","5.510000","1.202020","-0.352635","0.125161","-0.128871","0.084577","0.030733","-0.243712","0.582577","90.000000","58.262806","20.012903","78.401598","4.677268","2.654525","398.843099","318.847375","65.742158","81.309420","3.986402","96.490533","79.515050","64.237792","15.010605","16.150167","-0.128871","-0.352635","0.125161","1.202020","1.202020","15.509240","0.125161","16.995302","68.332202","0.030733","0.084577","0.115310","35.584675","38.852941","51.355099","32.268005","42.587075","31.698257","40.655201","82.228179","68.509813","<1B USD"
"ONBPO","ONBPO","ONB","","","9.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","","","370.09","Regionalbank","","72.000000","","","","","","24.850000","","","24.930000","25.070000","-0.310000","-0.890000","24.440000","25.780000","21.360000","27.000000","24.760000","21.930000","15.590000","24.490000","21.160000","24.300000","11.660000","24.490000","8.116074","9.000000","18.140000","13.250000","0.880789","-0.104532","0.406671","-0.104532","0.036389","-0.097531","0.208931","0.655094","80.463122","80.592078","42.533675","80.592078","3.358709","-0.786786","525.004993","334.603227","61.795308","99.054637","79.294981","99.623191","74.423835","51.901749","19.442435","16.898813","-0.104532","-0.104532","0.406671","0.880789","0.880789","14.008659","0.406671","36.205446","80.592078","-0.097531","0.036389","-0.061141","56.232148","38.852941","63.549799","35.644955","46.939296","38.830803","49.578171","77.811270","57.647387","<1B USD"
"ONBPP","ONBPP","ONB","","","8.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","26.930000","22.980000","370.09","Regionalbank","","72.000000","","","","","","25.160000","2.180000","-1.770000","25.050000","25.120000","0.420000","0.170000","24.400000","26.200000","20.990000","26.360000","25.070000","21.930000","15.590000","24.490000","21.160000","24.300000","11.660000","24.490000","8.116074","9.000000","18.140000","13.250000","0.880789","-0.104532","0.406671","-0.104532","0.036389","-0.097531","0.208931","0.655094","80.463122","80.592078","42.533675","80.592078","3.358709","-0.786786","525.004993","334.603227","61.795308","99.054637","79.294981","99.623191","74.423835","51.901749","19.442435","16.898813","-0.104532","-0.104532","0.406671","0.880789","0.880789","14.008659","0.406671","36.205446","80.592078","-0.097531","0.036389","-0.061141","56.232148","38.852941","63.549799","35.644955","46.939296","38.830803","49.578171","77.811270","57.647387","<1B USD"
